id,customer_age,occupation_type,relationship_status,education_background,has_credit_issue,mortgage_status,personal_loan_status,last_contact_month,day_of_week,contact_time_minutes,contact_attempt_count,days_since_prior_contact,prior_contact_count,prior_outcome_status,economic_activity_change,consumer_price_index,consumer_confidence_index,reference_interest_rate,employment_level_index,accepted_offer,is_repeat_customer,recent_contact_flag
3514,47,services,divorced,high.school,no,yes,no,may,wed,370,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
36265,41,admin.,divorced,university.degree,unknown,no,no,aug,thu,120,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
7272,35,admin.,married,university.degree,unknown,no,no,jul,tue,105,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
22455,43,blue-collar,married,basic.6y,no,no,yes,jul,tue,197,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
35086,59,retired,married,professional.course,unknown,no,no,may,wed,208,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
19476,56,management,divorced,high.school,no,no,yes,jul,wed,361,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
38809,53,admin.,married,university.degree,no,no,no,aug,wed,384,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0,0
28846,53,unemployed,married,basic.4y,unknown,no,no,may,fri,141,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
31235,29,technician,single,high.school,no,yes,no,aug,mon,201,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
1203,57,admin.,married,high.school,no,no,no,may,wed,644,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0,1,0
34738,51,management,married,university.degree,unknown,no,yes,may,thu,1156,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0,0
18214,35,admin.,married,university.degree,no,yes,no,nov,mon,690,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
9691,39,blue-collar,married,high.school,no,yes,yes,may,fri,273,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0,0
20565,52,technician,married,professional.course,no,no,no,jul,fri,221,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
16344,33,management,married,university.degree,no,no,yes,jun,fri,42,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
33157,36,admin.,single,university.degree,no,yes,yes,jun,wed,1407,1,999,0,nonexistent,-1.7,94.055,-39.8,0.739,4991.6,1,0,0
9411,59,retired,married,high.school,no,yes,no,aug,mon,370,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0,0
5255,39,technician,married,unknown,no,yes,no,jul,wed,94,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0,0
5957,51,management,married,university.degree,no,yes,no,jul,wed,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
39958,36,technician,married,high.school,no,no,no,jun,mon,940,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,0
26624,48,blue-collar,married,basic.4y,unknown,yes,no,aug,thu,240,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
40082,56,unknown,married,basic.4y,no,yes,no,aug,mon,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
12108,42,admin.,married,university.degree,no,yes,no,may,tue,251,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,1,0
15678,22,admin.,single,university.degree,no,yes,no,jul,mon,484,1,999,2,failure,-1.7,94.215,-40.3,0.87,4991.6,1,1,0
35206,31,admin.,single,university.degree,no,yes,no,nov,thu,353,1,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,1,0,0
10046,50,admin.,married,basic.4y,unknown,yes,no,aug,mon,179,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
1055,40,services,married,high.school,no,yes,no,apr,thu,228,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0,0
13880,32,entrepreneur,married,basic.4y,no,yes,no,nov,wed,547,7,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
36630,29,admin.,single,high.school,no,yes,no,sep,thu,216,1,6,2,success,-1.1,94.199,-37.5,0.879,4963.6,1,1,1
16978,31,entrepreneur,unknown,university.degree,no,yes,no,oct,thu,157,4,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,0,1,0
32929,46,blue-collar,married,basic.4y,no,no,no,may,wed,117,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
1525,27,technician,single,professional.course,no,no,no,may,tue,415,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,1,0
15226,50,blue-collar,divorced,basic.4y,no,no,no,jun,wed,222,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
20043,41,admin.,married,high.school,no,yes,no,may,thu,471,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
37863,23,blue-collar,single,basic.9y,no,yes,no,jul,thu,119,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
22208,29,technician,single,high.school,no,no,no,may,mon,158,1,13,3,failure,-1.8,93.876,-40.0,0.701,5008.7,0,1,1
5154,54,housemaid,married,basic.4y,no,no,no,aug,mon,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,0
12894,31,admin.,single,university.degree,no,yes,no,nov,thu,463,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0,0
14126,40,technician,married,professional.course,no,no,no,may,tue,191,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
28900,50,self-employed,married,basic.9y,no,yes,no,aug,thu,219,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
28733,57,admin.,divorced,high.school,unknown,yes,no,jul,tue,184,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
5664,60,retired,married,high.school,no,no,no,dec,thu,472,1,999,0,nonexistent,-3.0,92.713,-33.0,0.72,5023.5,1,0,0
23035,35,blue-collar,married,basic.9y,no,yes,no,jul,mon,788,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0,0
1806,55,technician,married,basic.9y,unknown,yes,yes,may,tue,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
16409,43,technician,married,university.degree,no,no,no,aug,thu,160,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,0,0
3185,38,management,married,university.degree,no,yes,no,may,mon,274,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
17145,26,blue-collar,single,high.school,no,yes,no,may,wed,418,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
15551,53,blue-collar,married,basic.9y,no,no,no,may,fri,130,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
29120,31,services,divorced,high.school,no,no,no,nov,mon,107,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
24208,34,blue-collar,married,basic.4y,unknown,no,no,jun,tue,60,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
29958,45,services,married,professional.course,no,yes,yes,aug,thu,133,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0
11,42,blue-collar,single,basic.4y,no,yes,no,may,thu,560,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0,0
2970,31,blue-collar,married,basic.9y,no,unknown,unknown,may,thu,90,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
34936,52,services,married,basic.4y,no,yes,no,jul,fri,264,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
29550,25,services,single,high.school,no,no,no,jul,tue,32,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
6999,54,blue-collar,single,unknown,no,no,no,jul,mon,111,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
16465,39,admin.,married,university.degree,unknown,yes,no,aug,thu,200,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,1,0
23426,34,technician,single,university.degree,no,yes,no,aug,tue,149,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0,0
493,37,blue-collar,single,professional.course,no,yes,no,jun,fri,42,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
25108,23,technician,married,professional.course,no,yes,no,aug,mon,341,1,3,2,success,-2.9,92.201,-31.4,0.861,5076.2,1,1,1
17342,55,technician,married,high.school,no,yes,no,may,tue,719,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1,0,0
8664,27,technician,single,unknown,no,no,no,may,fri,7,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
15580,54,management,married,university.degree,no,yes,no,jun,tue,89,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
16120,31,blue-collar,married,basic.9y,no,no,no,may,fri,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
13801,51,services,married,professional.course,unknown,no,no,jun,thu,177,1,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,0,0,0
10482,27,technician,married,professional.course,no,yes,no,jul,thu,347,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
22993,25,services,single,high.school,no,no,no,aug,fri,553,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,0,0
28523,36,admin.,married,high.school,no,no,no,jun,thu,177,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
6026,39,admin.,married,university.degree,unknown,yes,no,jul,thu,101,9,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
23365,53,blue-collar,married,basic.9y,no,no,no,may,thu,376,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,1,0
7238,36,technician,married,basic.9y,no,no,no,may,wed,443,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
30151,33,admin.,single,university.degree,no,yes,no,jul,mon,366,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
30844,36,blue-collar,single,basic.6y,unknown,no,no,jul,mon,276,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
37394,52,blue-collar,married,basic.4y,unknown,yes,no,jun,tue,316,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
27475,34,admin.,single,university.degree,no,yes,no,apr,tue,255,7,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,0,0
22689,23,management,single,university.degree,no,no,no,jul,thu,271,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0,0
20338,56,housemaid,divorced,basic.4y,no,yes,no,nov,thu,212,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,1,0
20787,47,blue-collar,married,basic.4y,no,yes,no,may,mon,622,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
1384,32,technician,married,university.degree,no,yes,no,aug,tue,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
40634,31,technician,single,professional.course,no,yes,no,aug,fri,119,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
29641,35,technician,married,professional.course,no,yes,no,aug,fri,225,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0,0
26771,59,technician,married,professional.course,no,no,yes,aug,tue,138,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0,0
20895,39,admin.,married,high.school,no,no,no,jul,fri,184,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
18050,46,self-employed,single,high.school,no,no,no,jun,fri,464,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0,0
27414,53,technician,married,professional.course,no,no,no,sep,tue,103,1,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,0,1,0
23241,44,technician,married,university.degree,no,yes,no,may,fri,662,2,2,1,success,-1.8,93.876,-40.0,0.682,5008.7,1,1,1
21737,30,blue-collar,married,basic.6y,no,yes,no,may,mon,257,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
41184,37,management,married,university.degree,no,no,no,jun,thu,288,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
20971,42,services,married,high.school,no,no,no,jun,wed,678,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,0
18057,26,admin.,single,university.degree,no,yes,no,may,mon,77,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0,0
30197,46,blue-collar,married,basic.6y,unknown,yes,no,may,wed,196,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
23070,46,blue-collar,married,basic.9y,no,no,yes,may,fri,134,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0,0
11141,45,blue-collar,married,unknown,no,yes,yes,apr,fri,637,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
21703,33,admin.,divorced,basic.9y,no,no,no,may,fri,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
2550,50,management,divorced,university.degree,no,no,no,may,tue,63,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,1,0
28799,18,student,single,unknown,no,yes,no,sep,thu,114,1,999,0,nonexistent,-3.4,92.379,-29.8,0.809,5017.5,0,0,0
13301,50,admin.,married,basic.9y,no,no,no,aug,thu,23,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0,0
37942,48,blue-collar,married,high.school,no,no,no,may,fri,34,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
2722,33,blue-collar,married,high.school,no,unknown,unknown,apr,mon,19,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
10979,50,entrepreneur,divorced,university.degree,no,yes,no,may,mon,131,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
20108,38,blue-collar,married,basic.6y,unknown,no,no,jun,thu,71,12,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0
17648,35,technician,married,professional.course,no,yes,no,jul,tue,157,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
21251,30,services,single,high.school,unknown,yes,no,apr,fri,40,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
14925,66,retired,married,unknown,no,no,no,sep,tue,667,1,999,1,failure,-1.1,94.199,-37.5,0.881,4963.6,0,1,0
29176,55,retired,married,basic.4y,unknown,yes,no,may,tue,129,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
12929,39,admin.,married,high.school,no,no,yes,jun,mon,422,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
37100,60,admin.,married,basic.9y,no,no,no,jul,thu,174,2,25,2,failure,-1.7,94.215,-40.3,0.884,4991.6,1,1,1
32716,35,admin.,married,university.degree,unknown,yes,no,jul,tue,62,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0,0
23639,42,blue-collar,single,basic.9y,no,unknown,unknown,may,tue,195,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
31233,56,technician,married,basic.4y,no,no,no,oct,thu,257,1,6,1,success,-3.4,92.431,-26.9,0.733,5017.5,1,1,1
13292,47,blue-collar,married,basic.6y,unknown,no,no,may,wed,207,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
12563,39,management,married,university.degree,no,no,no,nov,mon,102,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0,0
815,47,blue-collar,married,high.school,no,yes,yes,may,mon,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0,0
32499,38,management,married,unknown,no,no,no,may,mon,610,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
7607,31,unknown,single,high.school,no,no,no,may,mon,140,5,6,2,success,-1.8,93.876,-40.0,0.701,5008.7,0,1,1
20758,38,blue-collar,single,university.degree,unknown,yes,no,jun,wed,59,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0,0
25848,42,blue-collar,married,basic.4y,unknown,yes,yes,jun,wed,317,9,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0,0
4087,38,admin.,single,university.degree,no,yes,yes,apr,thu,555,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0,0
13465,33,services,married,high.school,no,yes,no,may,tue,737,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0,0
24848,45,services,married,high.school,no,no,no,jul,thu,77,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
22748,26,student,single,unknown,no,yes,no,may,tue,189,2,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,1,0
30346,31,blue-collar,single,basic.9y,no,no,yes,may,wed,37,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0,0
18281,29,admin.,married,high.school,no,yes,no,may,fri,1871,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0,0
28113,28,blue-collar,single,professional.course,no,yes,no,jul,wed,611,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
31389,25,technician,single,basic.9y,no,yes,no,may,fri,14,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0,0
39330,36,management,married,university.degree,no,yes,no,may,wed,578,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
14547,33,services,single,high.school,no,no,no,jun,mon,326,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0,0
31217,39,admin.,married,high.school,no,yes,no,may,tue,71,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,1,0
23800,34,technician,single,university.degree,no,yes,no,aug,thu,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
9046,50,entrepreneur,married,unknown,unknown,yes,no,jul,tue,244,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
35976,34,technician,married,professional.course,no,yes,yes,mar,mon,44,1,999,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1,0,0,0
26034,38,technician,divorced,high.school,no,yes,no,nov,wed,137,4,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,1,0
34712,46,blue-collar,married,basic.6y,unknown,no,yes,may,thu,1231,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
3970,35,technician,single,professional.course,no,no,no,may,thu,19,7,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
18913,32,admin.,single,university.degree,no,yes,no,apr,thu,83,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0,0,0
22721,52,blue-collar,married,basic.4y,no,yes,no,jun,thu,106,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,0
24488,29,blue-collar,single,basic.9y,no,yes,no,mar,tue,152,13,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,0,0,0
34096,26,admin.,single,high.school,no,no,no,jun,tue,56,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,0,0
28161,31,services,single,high.school,no,yes,no,jul,thu,42,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,0
6922,30,unemployed,married,high.school,no,no,no,may,mon,417,1,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,1,1,1
8907,30,admin.,single,university.degree,no,no,no,nov,tue,266,2,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,1,1,0
660,46,blue-collar,married,basic.9y,unknown,no,no,aug,thu,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,0
33971,41,technician,single,professional.course,no,no,no,may,fri,363,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
25128,32,admin.,married,high.school,no,unknown,unknown,sep,mon,908,1,6,4,success,-1.1,94.199,-37.5,0.882,4963.6,1,1,1
17502,46,admin.,single,university.degree,no,no,no,jun,thu,57,6,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0,0
39439,53,management,married,university.degree,no,yes,no,nov,fri,319,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0,0
17671,64,housemaid,married,basic.4y,no,yes,no,nov,mon,173,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0,0,0
36099,79,retired,married,basic.9y,no,yes,no,apr,thu,510,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0,0
37105,32,technician,single,professional.course,unknown,unknown,unknown,aug,fri,73,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
30370,43,services,married,high.school,no,yes,no,may,mon,241,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
34691,22,student,single,high.school,no,yes,yes,jun,thu,221,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0,1,0
7358,24,unemployed,single,high.school,no,yes,no,jul,mon,245,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0,0
18700,49,blue-collar,married,basic.9y,unknown,no,no,mar,mon,301,1,3,1,success,-1.8,93.369,-34.8,0.652,5008.7,1,1,1
17801,33,management,married,high.school,unknown,no,no,may,thu,234,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0,0
28991,26,student,single,basic.9y,no,yes,no,mar,mon,712,4,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,1,0,0
18899,42,entrepreneur,married,university.degree,unknown,no,no,apr,fri,46,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
27167,34,self-employed,single,university.degree,no,yes,no,jul,wed,378,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
16391,37,technician,married,professional.course,no,no,no,apr,fri,181,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
33579,38,blue-collar,single,basic.9y,no,yes,no,may,wed,75,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
30810,34,admin.,married,university.degree,no,no,no,aug,wed,126,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,0
17378,33,management,single,university.degree,no,no,no,may,fri,101,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
2268,35,blue-collar,married,basic.6y,unknown,no,yes,may,thu,57,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0,0
20676,33,technician,married,professional.course,no,yes,no,jul,thu,226,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
31708,32,management,divorced,university.degree,no,yes,no,may,tue,59,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0,0
1461,44,admin.,married,high.school,no,yes,no,may,mon,96,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
38728,33,student,single,unknown,no,no,no,jun,fri,137,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,0,0
27212,41,technician,married,unknown,unknown,yes,yes,aug,thu,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,0
2409,45,blue-collar,married,basic.4y,no,no,no,aug,fri,507,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0,0
296,51,entrepreneur,divorced,university.degree,no,yes,no,nov,wed,133,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0,0
18248,37,housemaid,married,university.degree,no,no,no,oct,thu,549,2,11,4,success,-1.1,94.601,-49.5,1.025,4963.6,1,1,1
18296,46,housemaid,married,basic.4y,no,no,no,may,tue,86,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0,0
16944,35,blue-collar,married,basic.9y,no,no,no,may,wed,79,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
7548,31,admin.,divorced,university.degree,no,no,no,aug,thu,359,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0,0
7942,56,management,married,basic.6y,unknown,no,no,jul,mon,175,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
20778,32,admin.,married,university.degree,no,yes,no,mar,mon,517,1,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,1,0,0
17529,82,retired,divorced,basic.4y,no,yes,no,nov,tue,134,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,1,1,1
39156,28,unemployed,single,high.school,no,no,yes,may,tue,58,1,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,0,1,1
34489,48,blue-collar,married,basic.6y,unknown,no,no,apr,fri,599,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0,0
5789,45,entrepreneur,married,basic.4y,unknown,no,no,may,mon,316,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0,0
28596,39,admin.,married,university.degree,no,no,no,may,fri,895,5,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,1,0
3186,49,admin.,married,university.degree,no,no,no,aug,tue,958,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,0
29405,36,technician,divorced,basic.9y,no,yes,no,jul,wed,497,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0,0
36157,34,management,married,professional.course,unknown,no,no,may,thu,484,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0,0
17700,53,technician,divorced,university.degree,no,yes,no,may,wed,352,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0,0
39157,28,self-employed,single,university.degree,no,yes,no,jul,wed,51,19,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0,0
32971,35,admin.,single,high.school,no,no,no,may,fri,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0,0
6553,34,blue-collar,married,professional.course,no,yes,no,nov,tue,135,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0,0
